('frame:0, block row:0, block col:0', 0, 0)
('frame:4, block row:16, block col:296', -1, 0)
('frame:4, block row:16, block col:304', 2, 2)
('frame:4, block row:16, block col:312', 0, 0)
('frame:4, block row:16, block col:320', -1, 0)
('frame:4, block row:16, block col:328', 1, 1)
('frame:4, block row:16, block col:336', 2, 2)
('frame:4, block row:16, block col:344', -1, 0)
('frame:4, block row:24, block col:0', 0, 0)
('frame:4, block row:24, block col:8', 0, -1)
('frame:4, block row:24, block col:16', 0, 0)
('frame:4, block row:24, block col:24', 0, -1)
('frame:4, block row:24, block col:32', 0, 0)
('frame:4, block row:24, block col:40', 0, 0)
('frame:4, block row:24, block col:48', 0, 0)
('frame:4, block row:24, block col:56', 4, -2)
('frame:4, block row:24, block col:64', 0, 0)
('frame:4, block row:24, block col:72', 1, -3)
('frame:4, block row:24, block col:80', 0, -1)
('frame:4, block row:24, block col:88', 0, -1)
('frame:4, block row:24, block col:96', 0, -1)
('frame:4, block row:24, block col:104', 0, -1)
('frame:4, block row:24, block col:112', 0, -1)
('frame:4, block row:24, block col:120', 0, 0)
('frame:4, block row:24, block col:128', 0, 0)
('frame:4, block row:24, block col:136', 1, -3)
('frame:4, block row:24, block col:144', -1, -1)
('frame:4, block row:24, block col:152', 0, 0)
('frame:4, block row:24, block col:160', 0, 0)
('frame:4, block row:24, block col:168', 0, 0)
('frame:4, block row:24, block col:176', 0, 0)
('frame:4, block row:24, block col:184', 0, 0)
('frame:4, block row:24, block col:192', 0, 0)
('frame:4, block row:24, block col:200', 0, 0)
('frame:4, block row:24, block col:208', 0, 0)
('frame:4, block row:24, block col:216', 0, 0)
('frame:4, block row:24, block col:224', 0, -1)
('frame:4, block row:24, block col:232', 0, -4)
('frame:4, block row:24, block col:240', 0, 0)
('frame:4, block row:24, block col:248', -1, -1)
('frame:4, block row:24, block col:256', 0, -1)
('frame:4, block row:24, block col:264', 0, 0)
('frame:4, block row:24, block col:272', 0, 0)
('frame:4, block row:24, block col:280', 0, 0)
('frame:4, block row:24, block col:288', 0, 0)
('frame:4, block row:24, block col:296', -1, 0)
('frame:4, block row:24, block col:304', 0, 0)
('frame:4, block row:24, block col:312', 1, 1)
('frame:4, block row:24, block col:320', 0, 0)
('frame:4, block row:24, block col:328', -2, -1)
('frame:4, block row:24, block col:336', 1, 1)
('frame:4, block row:24, block col:344', 0, 0)
('frame:4, block row:32, block col:0', 0, 0)
('frame:4, block row:32, block col:8', 0, 0)
('frame:4, block row:32, block col:16', 0, 0)
('frame:4, block row:32, block col:24', 0, 0)
('frame:4, block row:32, block col:32', -1, 0)
('frame:4, block row:32, block col:40', -1, 0)
('frame:4, block row:32, block col:48', -1, 0)
('frame:4, block row:32, block col:56', 0, -1)
('frame:4, block row:32, block col:64', 0, -1)
('frame:4, block row:32, block col:72', 0, -1)
('frame:4, block row:32, block col:80', 0, -1)
('frame:4, block row:32, block col:88', 0, -1)
('frame:4, block row:32, block col:96', 0, 0)
('frame:4, block row:32, block col:104', 0, 0)
('frame:4, block row:32, block col:112', 0, -1)
('frame:4, block row:32, block col:120', 0, -1)
('frame:4, block row:32, block col:128', 2, -4)
('frame:4, block row:32, block col:136', -2, 0)
('frame:4, block row:32, block col:144', 0, 0)
('frame:4, block row:32, block col:152', 0, 0)
('frame:4, block row:32, block col:160', 0, 0)
('frame:4, block row:32, block col:168', 0, 0)
('frame:4, block row:32, block col:176', 0, 0)
('frame:4, block row:32, block col:184', 0, 0)
('frame:4, block row:32, block col:192', 0, 0)
('frame:4, block row:32, block col:200', 0, 0)
('frame:4, block row:32, block col:208', 0, 0)
('frame:4, block row:32, block col:216', 0, 0)
('frame:4, block row:32, block col:224', 0, 0)
('frame:4, block row:32, block col:232', 3, -4)
('frame:4, block row:32, block col:240', -4, -4)
('frame:4, block row:32, block col:248', -4, -4)
('frame:4, block row:32, block col:256', 0, 0)
('frame:4, block row:32, block col:264', 0, 0)
('frame:4, block row:32, block col:272', 0, 0)
('frame:4, block row:32, block col:280', 0, 0)
('frame:4, block row:32, block col:288', 0, 0)
('frame:4, block row:32, block col:296', 2, 2)
('frame:4, block row:32, block col:304', -1, 0)
('frame:4, block row:32, block col:312', -1, -1)
('frame:4, block row:32, block col:320', 1, 1)
('frame:4, block row:32, block col:328', 1, 1)
('frame:4, block row:32, block col:336', 4, 3)
('frame:4, block row:32, block col:344', 0, 0)
('frame:4, block row:40, block col:0', -1, 0)
('frame:4, block row:40, block col:8', 0, 0)
('frame:4, block row:40, block col:16', -1, 0)
('frame:4, block row:40, block col:24', 0, 0)
('frame:4, block row:40, block col:32', -3, 1)
('frame:4, block row:40, block col:40', 1, -3)
('frame:4, block row:40, block col:48', -2, 4)
('frame:4, block row:40, block col:56', 0, -1)
('frame:4, block row:40, block col:64', 1, -3)
('frame:4, block row:40, block col:72', 0, -1)
('frame:4, block row:40, block col:80', -1, 0)
('frame:4, block row:40, block col:88', -1, 0)
('frame:4, block row:40, block col:96', 0, -1)
('frame:4, block row:40, block col:104', 0, 0)
('frame:4, block row:40, block col:112', 2, 0)
('frame:4, block row:40, block col:120', 3, -4)
('frame:4, block row:40, block col:128', -3, 0)
('frame:4, block row:40, block col:136', 0, 0)
('frame:4, block row:40, block col:144', 0, 0)
('frame:4, block row:40, block col:152', 0, 0)
('frame:4, block row:40, block col:160', 0, 0)
('frame:4, block row:40, block col:168', 0, 0)
('frame:4, block row:40, block col:176', 0, 0)
('frame:4, block row:40, block col:184', 0, 0)
('frame:4, block row:40, block col:192', 0, 0)
('frame:4, block row:40, block col:200', 0, 0)
('frame:4, block row:40, block col:208', 0, 0)
('frame:4, block row:40, block col:216', 0, 0)
('frame:4, block row:40, block col:224', 0, 0)
('frame:4, block row:40, block col:232', 0, -3)
('frame:4, block row:40, block col:240', -1, -4)
('frame:4, block row:40, block col:248', -2, -2)
('frame:4, block row:40, block col:256', 0, 0)
('frame:4, block row:40, block col:264', 0, 0)
('frame:4, block row:40, block col:272', -1, 0)
('frame:4, block row:40, block col:280', -1, -1)
('frame:4, block row:40, block col:288', -1, 0)
('frame:4, block row:40, block col:296', 4, 4)
('frame:4, block row:40, block col:304', 0, 0)
('frame:4, block row:40, block col:312', 0, 0)
('frame:4, block row:40, block col:320', 2, 2)
('frame:4, block row:40, block col:328', 2, 2)
('frame:4, block row:40, block col:336', 0, 0)
('frame:4, block row:40, block col:344', 0, 0)
('frame:4, block row:48, block col:0', 0, 0)
('frame:4, block row:48, block col:8', 0, 0)
('frame:4, block row:48, block col:16', 0, 0)
('frame:4, block row:48, block col:24', 0, -1)
('frame:4, block row:48, block col:32', 0, -1)
('frame:4, block row:48, block col:40', 0, -1)
('frame:4, block row:48, block col:48', 1, -3)
('frame:4, block row:48, block col:56', 0, -1)
('frame:4, block row:48, block col:64', 0, 0)
('frame:4, block row:48, block col:72', -1, 0)
('frame:4, block row:48, block col:80', 0, 0)
('frame:4, block row:48, block col:88', 0, 0)
('frame:4, block row:48, block col:96', -1, 0)
('frame:4, block row:48, block col:104', 0, 0)
('frame:4, block row:48, block col:112', -2, -1)
('frame:4, block row:48, block col:120', 0, -2)
('frame:4, block row:48, block col:128', 0, 0)
('frame:4, block row:48, block col:136', 0, 0)
('frame:4, block row:48, block col:144', 0, 0)
('frame:4, block row:48, block col:152', 0, 0)
('frame:4, block row:48, block col:160', 0, 0)
('frame:4, block row:48, block col:168', 0, 0)
('frame:4, block row:48, block col:176', 0, 0)
('frame:4, block row:48, block col:184', 0, 0)
('frame:4, block row:48, block col:192', 0, 0)
('frame:4, block row:48, block col:200', 0, 0)
('frame:4, block row:48, block col:208', 0, 0)
('frame:4, block row:48, block col:216', 0, 0)
('frame:4, block row:48, block col:224', 0, 0)
('frame:4, block row:48, block col:232', 0, -3)
('frame:4, block row:48, block col:240', 4, -4)
('frame:4, block row:48, block col:248', 4, -1)
('frame:4, block row:48, block col:256', -1, -1)
('frame:4, block row:48, block col:264', 0, 0)
('frame:4, block row:48, block col:272', -1, -1)
('frame:4, block row:48, block col:280', -1, 0)
('frame:4, block row:48, block col:288', -1, 0)
('frame:4, block row:48, block col:296', -1, -1)
('frame:4, block row:48, block col:304', 0, 0)
('frame:4, block row:48, block col:312', 2, 2)
('frame:4, block row:48, block col:320', 0, -1)
('frame:4, block row:48, block col:328', 0, 0)
('frame:4, block row:48, block col:336', 3, 3)
('frame:4, block row:48, block col:344', -1, 0)
('frame:4, block row:56, block col:0', 0, 0)
('frame:4, block row:56, block col:8', 0, 0)
('frame:4, block row:56, block col:16', 0, -1)
('frame:4, block row:56, block col:24', 0, -1)
('frame:4, block row:56, block col:32', 1, -3)
('frame:4, block row:56, block col:40', -2, 4)
('frame:4, block row:56, block col:48', 0, 0)
('frame:4, block row:56, block col:56', 0, 0)
('frame:4, block row:56, block col:64', -1, 0)
('frame:4, block row:56, block col:72', 0, 0)
('frame:4, block row:56, block col:80', -1, 0)
('frame:4, block row:56, block col:88', 0, 0)
('frame:4, block row:56, block col:96', -1, 0)
('frame:4, block row:56, block col:104', 0, -1)
('frame:4, block row:56, block col:112', 0, -1)
('frame:4, block row:56, block col:120', -2, -1)
('frame:4, block row:56, block col:128', 0, 0)
('frame:4, block row:56, block col:136', 0, 0)
('frame:4, block row:56, block col:144', 0, 0)
('frame:4, block row:56, block col:152', 0, 0)
('frame:4, block row:56, block col:160', 0, 0)
('frame:4, block row:56, block col:168', 0, 0)
('frame:4, block row:56, block col:176', 0, 0)
('frame:4, block row:56, block col:184', 0, 0)
('frame:4, block row:56, block col:192', 0, 0)
('frame:4, block row:56, block col:200', 0, 0)
('frame:4, block row:56, block col:208', 0, 0)
('frame:4, block row:56, block col:216', 0, 0)
('frame:4, block row:56, block col:224', 0, 0)
('frame:4, block row:56, block col:232', 0, -1)
('frame:4, block row:56, block col:240', 3, -4)
('frame:4, block row:56, block col:248', 0, -3)
('frame:4, block row:56, block col:256', 0, 0)
('frame:4, block row:56, block col:264', 0, 0)
('frame:4, block row:56, block col:272', -1, -1)
('frame:4, block row:56, block col:280', -1, -1)
('frame:4, block row:56, block col:288', -1, 0)
('frame:4, block row:56, block col:296', -1, 0)
('frame:4, block row:56, block col:304', -1, -1)
('frame:4, block row:56, block col:312', -1, -1)
('frame:4, block row:56, block col:320', -1, -1)
('frame:4, block row:56, block col:328', 0, -1)
('frame:4, block row:56, block col:336', 3, 3)
('frame:4, block row:56, block col:344', 0, 0)
('frame:4, block row:64, block col:0', 0, 0)
('frame:4, block row:64, block col:8', 0, -1)
('frame:4, block row:64, block col:16', 0, -1)
('frame:4, block row:64, block col:24', 0, -1)
('frame:4, block row:64, block col:32', 0, 0)
('frame:4, block row:64, block col:40', 0, 0)
('frame:4, block row:64, block col:48', 0, 0)
('frame:4, block row:64, block col:56', -1, 1)
('frame:4, block row:64, block col:64', 0, 0)
('frame:4, block row:64, block col:72', 0, 0)
('frame:4, block row:64, block col:80', -1, 2)
('frame:4, block row:64, block col:88', 0, -1)
('frame:4, block row:64, block col:96', 0, -1)
('frame:4, block row:64, block col:104', 0, -1)
('frame:4, block row:64, block col:112', -4, 1)
('frame:4, block row:64, block col:120', 0, -1)
('frame:4, block row:64, block col:128', -1, -2)
('frame:4, block row:64, block col:136', 0, 0)
('frame:4, block row:64, block col:144', 0, 0)
('frame:4, block row:64, block col:152', 0, 0)
('frame:4, block row:64, block col:160', 0, 0)
('frame:4, block row:64, block col:168', 0, 0)
('frame:4, block row:64, block col:176', 0, 0)
('frame:4, block row:64, block col:184', 0, 0)
('frame:4, block row:64, block col:192', 0, 0)
('frame:4, block row:64, block col:200', 0, 0)
('frame:4, block row:64, block col:208', 0, 0)
('frame:4, block row:64, block col:216', 0, 0)
('frame:4, block row:64, block col:224', 0, 0)
('frame:4, block row:64, block col:232', 0, 0)
('frame:4, block row:64, block col:240', 4, -2)
('frame:4, block row:64, block col:248', -1, -3)
('frame:4, block row:64, block col:256', 2, -3)
('frame:4, block row:64, block col:264', -1, 0)
('frame:4, block row:64, block col:272', -1, -1)
('frame:4, block row:64, block col:280', -1, -1)
('frame:4, block row:64, block col:288', -1, -1)
('frame:4, block row:64, block col:296', -1, 0)
('frame:4, block row:64, block col:304', -1, 0)
('frame:4, block row:64, block col:312', 0, 0)
('frame:4, block row:64, block col:320', 0, 0)
('frame:4, block row:64, block col:328', 0, 0)
('frame:4, block row:64, block col:336', 0, 1)
('frame:4, block row:64, block col:344', 0, 0)
('frame:4, block row:72, block col:0', 0, 0)
('frame:4, block row:72, block col:8', -2, 2)
('frame:4, block row:72, block col:16', 0, -1)
('frame:4, block row:72, block col:24', 0, 0)
('frame:4, block row:72, block col:32', 0, 0)
('frame:4, block row:72, block col:40', 0, 0)
('frame:4, block row:72, block col:48', 0, 3)
('frame:4, block row:72, block col:56', 0, -1)
('frame:4, block row:72, block col:64', -1, 2)
('frame:4, block row:72, block col:72', 0, -1)
('frame:4, block row:72, block col:80', 0, -1)
('frame:4, block row:72, block col:88', -1, 2)
('frame:4, block row:72, block col:96', 0, -1)
('frame:4, block row:72, block col:104', 0, -1)
('frame:4, block row:72, block col:112', -1, 2)
('frame:4, block row:72, block col:120', 0, -1)
('frame:4, block row:72, block col:128', -4, -3)
('frame:4, block row:72, block col:136', 0, 0)
('frame:4, block row:72, block col:144', 0, 0)
('frame:4, block row:72, block col:152', 0, 0)
('frame:4, block row:72, block col:160', 0, 0)
('frame:4, block row:72, block col:168', 0, 0)
('frame:4, block row:72, block col:176', 0, 0)
('frame:4, block row:72, block col:184', 0, -4)
('frame:4, block row:72, block col:192', 0, -2)
('frame:4, block row:72, block col:200', 0, 0)
('frame:4, block row:72, block col:208', 1, 0)
('frame:4, block row:72, block col:216', 2, 3)
('frame:4, block row:72, block col:224', 2, 4)
('frame:4, block row:72, block col:232', 0, 0)
('frame:4, block row:72, block col:240', 0, -2)
('frame:4, block row:72, block col:248', -3, -3)
('frame:4, block row:72, block col:256', -4, -4)
('frame:4, block row:72, block col:264', 0, 0)
('frame:4, block row:72, block col:272', 0, 0)
('frame:4, block row:72, block col:280', -1, -1)
('frame:4, block row:72, block col:288', -1, -1)
('frame:4, block row:72, block col:296', -1, -1)
('frame:4, block row:72, block col:304', 0, 0)
('frame:4, block row:72, block col:312', 0, 0)
('frame:4, block row:72, block col:320', 0, 0)
('frame:4, block row:72, block col:328', 0, 0)
('frame:4, block row:72, block col:336', 2, 3)
('frame:4, block row:72, block col:344', 0, 0)
('frame:4, block row:80, block col:0', 1, 0)
('frame:4, block row:80, block col:8', 0, 0)
('frame:4, block row:80, block col:16', 0, 0)
('frame:4, block row:80, block col:24', 0, 0)
('frame:4, block row:80, block col:32', 0, 0)
('frame:4, block row:80, block col:40', 0, -1)
('frame:4, block row:80, block col:48', -1, 2)
('frame:4, block row:80, block col:56', -1, 2)
('frame:4, block row:80, block col:64', 0, 0)
('frame:4, block row:80, block col:72', 0, -1)
('frame:4, block row:80, block col:80', 0, -1)
('frame:4, block row:80, block col:88', 0, -1)
('frame:4, block row:80, block col:96', 0, 0)
('frame:4, block row:80, block col:104', 2, 0)
('frame:4, block row:80, block col:112', 0, 1)
('frame:4, block row:80, block col:120', -1, 1)
('frame:4, block row:80, block col:128', -1, -2)
('frame:4, block row:80, block col:136', 0, 0)
('frame:4, block row:80, block col:144', -1, 0)
('frame:4, block row:80, block col:152', -2, 2)
('frame:4, block row:80, block col:160', -1, -1)
('frame:4, block row:80, block col:168', 0, -4)
('frame:4, block row:80, block col:176', 0, -4)
('frame:4, block row:80, block col:184', 0, -4)
('frame:4, block row:80, block col:192', 0, -4)
('frame:4, block row:80, block col:200', 0, -4)
('frame:4, block row:80, block col:208', 0, -2)
('frame:4, block row:80, block col:216', 0, -4)
('frame:4, block row:80, block col:224', 0, -4)
('frame:4, block row:80, block col:232', 1, 4)
('frame:4, block row:80, block col:240', 1, 2)
('frame:4, block row:80, block col:248', 0, -2)
('frame:4, block row:80, block col:256', 0, -1)
('frame:4, block row:80, block col:264', -1, -4)
('frame:4, block row:80, block col:272', 0, 1)
('frame:4, block row:80, block col:280', -2, -1)
('frame:4, block row:80, block col:288', -2, -2)
('frame:4, block row:80, block col:296', -1, -1)
('frame:4, block row:80, block col:304', 0, 0)
('frame:4, block row:80, block col:312', -1, 0)
('frame:4, block row:80, block col:320', -1, 0)
('frame:4, block row:80, block col:328', 0, 0)
('frame:4, block row:80, block col:336', -1, -1)
('frame:4, block row:80, block col:344', 0, 0)
('frame:4, block row:88, block col:0', 0, 0)
('frame:4, block row:88, block col:8', 0, 0)
('frame:4, block row:88, block col:16', 0, -1)
('frame:4, block row:88, block col:24', 0, -1)
('frame:4, block row:88, block col:32', 0, -1)
('frame:4, block row:88, block col:40', 0, -1)
('frame:4, block row:88, block col:48', 0, -1)
('frame:4, block row:88, block col:56', 0, -1)
('frame:4, block row:88, block col:64', 0, -1)
('frame:4, block row:88, block col:72', 0, -1)
('frame:4, block row:88, block col:80', 0, 0)
('frame:4, block row:88, block col:88', 0, 0)
('frame:4, block row:88, block col:96', -1, 1)
('frame:4, block row:88, block col:104', 0, -1)
('frame:4, block row:88, block col:112', -1, 0)
('frame:4, block row:88, block col:120', 1, 1)
('frame:4, block row:88, block col:128', 1, -2)
('frame:4, block row:88, block col:136', 0, -2)
('frame:4, block row:88, block col:144', 0, -2)
('frame:4, block row:88, block col:152', 0, -3)
('frame:4, block row:88, block col:160', 0, -2)
('frame:4, block row:88, block col:168', 0, -4)
('frame:4, block row:88, block col:176', 0, -4)
('frame:4, block row:88, block col:184', -2, -3)
('frame:4, block row:88, block col:192', 0, 3)
('frame:4, block row:88, block col:200', 0, -2)
('frame:4, block row:88, block col:208', 0, 3)
('frame:4, block row:88, block col:216', 0, -4)
('frame:4, block row:88, block col:224', -1, 4)
('frame:4, block row:88, block col:232', -1, -4)
('frame:4, block row:88, block col:240', 0, -4)
('frame:4, block row:88, block col:248', -1, -4)
('frame:4, block row:88, block col:256', -1, -4)
('frame:4, block row:88, block col:264', -1, -3)
('frame:4, block row:88, block col:272', -1, -2)
('frame:4, block row:88, block col:280', -1, -2)
('frame:4, block row:88, block col:288', -1, -3)
('frame:4, block row:88, block col:296', -1, -1)
('frame:4, block row:88, block col:304', 0, 0)
('frame:4, block row:88, block col:312', -1, -1)
('frame:4, block row:88, block col:320', -1, 0)
('frame:4, block row:88, block col:328', 0, 0)
('frame:4, block row:88, block col:336', 0, 0)
('frame:4, block row:88, block col:344', 0, 0)
('frame:4, block row:96, block col:0', 0, 0)
('frame:4, block row:96, block col:8', 0, -1)
('frame:4, block row:96, block col:16', 0, -1)
('frame:4, block row:96, block col:24', 0, -1)
('frame:4, block row:96, block col:32', 0, -1)
('frame:4, block row:96, block col:40', 0, -1)
('frame:4, block row:96, block col:48', 0, -1)
('frame:4, block row:96, block col:56', 0, 0)
('frame:4, block row:96, block col:64', 0, 0)
('frame:4, block row:96, block col:72', 1, 0)
('frame:4, block row:96, block col:80', 0, 0)
('frame:4, block row:96, block col:88', 0, 0)
('frame:4, block row:96, block col:96', 0, -1)
('frame:4, block row:96, block col:104', 1, -2)
('frame:4, block row:96, block col:112', 2, -4)
('frame:4, block row:96, block col:120', 1, -3)
('frame:4, block row:96, block col:128', 1, -4)
('frame:4, block row:96, block col:136', -2, 4)
('frame:4, block row:96, block col:144', -2, 1)
('frame:4, block row:96, block col:152', 0, -4)
('frame:4, block row:96, block col:160', -2, 0)
('frame:4, block row:96, block col:168', -3, 2)
('frame:4, block row:96, block col:176', -1, -3)
('frame:4, block row:96, block col:184', 0, -4)
('frame:4, block row:96, block col:192', 0, -4)
('frame:4, block row:96, block col:200', 1, -4)
('frame:4, block row:96, block col:208', 4, -1)
('frame:4, block row:96, block col:216', 0, -4)
('frame:4, block row:96, block col:224', 0, -4)
('frame:4, block row:96, block col:232', 0, -4)
('frame:4, block row:96, block col:240', -1, -4)
('frame:4, block row:96, block col:248', -1, -4)
('frame:4, block row:96, block col:256', -1, -3)
('frame:4, block row:96, block col:264', -3, -4)
('frame:4, block row:96, block col:272', -1, 0)
('frame:4, block row:96, block col:280', -3, -4)
('frame:4, block row:96, block col:288', -3, -4)
('frame:4, block row:96, block col:296', -1, -1)
('frame:4, block row:96, block col:304', -1, -1)
('frame:4, block row:96, block col:312', -1, -1)
('frame:4, block row:96, block col:320', 0, 0)
('frame:4, block row:96, block col:328', -1, 0)
('frame:4, block row:96, block col:336', -1, 0)
('frame:4, block row:96, block col:344', 0, 0)
('frame:4, block row:104, block col:0', 0, 0)
('frame:4, block row:104, block col:8', 0, -1)
('frame:4, block row:104, block col:16', 0, -1)
('frame:4, block row:104, block col:24', 0, -1)
('frame:4, block row:104, block col:32', 0, 0)
('frame:4, block row:104, block col:40', 0, 0)
('frame:4, block row:104, block col:48', 0, 0)
('frame:4, block row:104, block col:56', 0, 0)
('frame:4, block row:104, block col:64', 0, 0)
('frame:4, block row:104, block col:72', 0, 0)
('frame:4, block row:104, block col:80', 0, -1)
('frame:4, block row:104, block col:88', 0, 0)
('frame:4, block row:104, block col:96', 0, -1)
('frame:4, block row:104, block col:104', 2, -3)
('frame:4, block row:104, block col:112', 2, -4)
('frame:4, block row:104, block col:120', 0, -1)
('frame:4, block row:104, block col:128', 0, -1)
('frame:4, block row:104, block col:136', 2, -4)
('frame:4, block row:104, block col:144', -4, 0)
('frame:4, block row:104, block col:152', -1, -3)
('frame:4, block row:104, block col:160', -1, -4)
('frame:4, block row:104, block col:168', 0, -4)
('frame:4, block row:104, block col:176', 0, -4)
('frame:4, block row:104, block col:184', 1, -4)
('frame:4, block row:104, block col:192', 0, -4)
('frame:4, block row:104, block col:200', 1, -4)
('frame:4, block row:104, block col:208', 4, -4)
('frame:4, block row:104, block col:216', -2, 3)
('frame:4, block row:104, block col:224', -1, -1)
('frame:4, block row:104, block col:232', -3, -4)
('frame:4, block row:104, block col:240', -1, -4)
('frame:4, block row:104, block col:248', 0, -4)
('frame:4, block row:104, block col:256', 1, -3)
('frame:4, block row:104, block col:264', -1, -2)
('frame:4, block row:104, block col:272', -3, -2)
('frame:4, block row:104, block col:280', -2, -4)
('frame:4, block row:104, block col:288', -1, -1)
('frame:4, block row:104, block col:296', -1, 0)
('frame:4, block row:104, block col:304', -3, -2)
('frame:4, block row:104, block col:312', -1, -1)
('frame:4, block row:104, block col:320', -1, -1)
('frame:4, block row:104, block col:328', 0, 0)
('frame:4, block row:104, block col:336', 0, 0)
('frame:4, block row:104, block col:344', 0, 0)
('frame:4, block row:112, block col:0', 0, 0)
('frame:4, block row:112, block col:8', 0, 0)
('frame:4, block row:112, block col:16', 4, -1)
('frame:4, block row:112, block col:24', 0, 0)
('frame:4, block row:112, block col:32', 0, -1)
('frame:4, block row:112, block col:40', 0, 0)
('frame:4, block row:112, block col:48', 0, 0)
('frame:4, block row:112, block col:56', 0, 0)
('frame:4, block row:112, block col:64', 0, 0)
('frame:4, block row:112, block col:72', 0, 0)
('frame:4, block row:112, block col:80', -1, 0)
('frame:4, block row:112, block col:88', 0, 0)
('frame:4, block row:112, block col:96', 0, 0)
('frame:4, block row:112, block col:104', 2, -2)
('frame:4, block row:112, block col:112', 2, -3)
('frame:4, block row:112, block col:120', 1, -2)
('frame:4, block row:112, block col:128', 2, -4)
('frame:4, block row:112, block col:136', 1, -4)
('frame:4, block row:112, block col:144', -1, -4)
('frame:4, block row:112, block col:152', -4, -2)
('frame:4, block row:112, block col:160', -2, -4)
('frame:4, block row:112, block col:168', 0, -3)
('frame:4, block row:112, block col:176', 0, -4)
('frame:4, block row:112, block col:184', 1, -1)
('frame:4, block row:112, block col:192', 2, -3)
('frame:4, block row:112, block col:200', 2, 1)
('frame:4, block row:112, block col:208', 0, -4)
('frame:4, block row:112, block col:216', 2, -3)
('frame:4, block row:112, block col:224', 1, -4)
('frame:4, block row:112, block col:232', -4, -4)
('frame:4, block row:112, block col:240', 2, -4)
('frame:4, block row:112, block col:248', 1, -4)
('frame:4, block row:112, block col:256', 1, -4)
('frame:4, block row:112, block col:264', -2, -2)
('frame:4, block row:112, block col:272', -2, -2)
('frame:4, block row:112, block col:280', -3, -3)
('frame:4, block row:112, block col:288', 0, 0)
('frame:4, block row:112, block col:296', -1, 0)
('frame:4, block row:112, block col:304', 0, 1)
('frame:4, block row:112, block col:312', -1, -1)
('frame:4, block row:112, block col:320', -1, -1)
('frame:4, block row:112, block col:328', 0, 0)
('frame:4, block row:112, block col:336', 0, 0)
('frame:4, block row:112, block col:344', 2, 0)
('frame:4, block row:120, block col:0', 3, 0)
('frame:4, block row:120, block col:8', 0, 0)
('frame:4, block row:120, block col:16', 0, 0)
('frame:4, block row:120, block col:24', 0, 0)
('frame:4, block row:120, block col:32', 0, 0)
('frame:4, block row:120, block col:40', -1, 0)
('frame:4, block row:120, block col:48', -1, 0)
('frame:4, block row:120, block col:56', 0, 0)
('frame:4, block row:120, block col:64', -2, -3)
('frame:4, block row:120, block col:72', 0, 0)
('frame:4, block row:120, block col:80', -1, 0)
('frame:4, block row:120, block col:88', 0, 0)
('frame:4, block row:120, block col:96', 1, 0)
('frame:4, block row:120, block col:104', 0, 1)
('frame:4, block row:120, block col:112', 0, 0)
('frame:4, block row:120, block col:120', 0, -1)
('frame:4, block row:120, block col:128', 2, -4)
('frame:4, block row:120, block col:136', -2, -4)
('frame:4, block row:120, block col:144', -4, -4)
('frame:4, block row:120, block col:152', -1, -3)
('frame:4, block row:120, block col:160', -2, -4)
('frame:4, block row:120, block col:168', -3, -4)
('frame:4, block row:120, block col:176', -1, -3)
('frame:4, block row:120, block col:184', 0, -4)
('frame:4, block row:120, block col:192', 2, -4)
('frame:4, block row:120, block col:200', 4, -4)
('frame:4, block row:120, block col:208', 4, -4)
('frame:4, block row:120, block col:216', 3, 0)
('frame:4, block row:120, block col:224', 3, -4)
('frame:4, block row:120, block col:232', -2, -2)
('frame:4, block row:120, block col:240', -1, -4)
('frame:4, block row:120, block col:248', -1, -4)
('frame:4, block row:120, block col:256', 0, -4)
('frame:4, block row:120, block col:264', -1, 0)
('frame:4, block row:120, block col:272', 3, 4)
('frame:4, block row:120, block col:280', -1, -1)
('frame:4, block row:120, block col:288', -4, -4)
('frame:4, block row:120, block col:296', -1, 0)
('frame:4, block row:120, block col:304', -2, 0)
('frame:4, block row:120, block col:312', -4, 0)
('frame:4, block row:120, block col:320', 0, 0)
('frame:4, block row:120, block col:328', -3, -3)
('frame:4, block row:120, block col:336', -2, -2)
('frame:4, block row:120, block col:344', 0, 0)
('frame:4, block row:128, block col:0', 0, 0)
('frame:4, block row:128, block col:8', 0, 0)
('frame:4, block row:128, block col:16', 0, 0)
('frame:4, block row:128, block col:24', 0, 0)
('frame:4, block row:128, block col:32', -1, 0)
('frame:4, block row:128, block col:40', 0, 0)
('frame:4, block row:128, block col:48', -1, 0)
('frame:4, block row:128, block col:56', 0, -1)
('frame:4, block row:128, block col:64', 0, -1)
('frame:4, block row:128, block col:72', 0, -1)
('frame:4, block row:128, block col:80', 0, -1)
('frame:4, block row:128, block col:88', 0, 0)
('frame:4, block row:128, block col:96', 0, 0)
('frame:4, block row:128, block col:104', 1, 1)
('frame:4, block row:128, block col:112', 1, -1)
('frame:4, block row:128, block col:120', 1, -1)
('frame:4, block row:128, block col:128', 0, -4)
('frame:4, block row:128, block col:136', -4, -4)
('frame:4, block row:128, block col:144', -2, -1)
('frame:4, block row:128, block col:152', -1, -4)
('frame:4, block row:128, block col:160', -4, -4)
('frame:4, block row:128, block col:168', -4, -3)
('frame:4, block row:128, block col:176', 1, -4)
('frame:4, block row:128, block col:184', -3, -4)
('frame:4, block row:128, block col:192', 2, -4)
('frame:4, block row:128, block col:200', 3, -4)
('frame:4, block row:128, block col:208', 2, -4)
('frame:4, block row:128, block col:216', -4, -4)
